"purple",*
"purple",*
"Filadelfia",3
5.36219882965082,-75.6436996459959
5.35579919815075,-75.6304016113281
5.34709978103643,-75.6229019165038
5.34190082550049,-75.6166000366209
5.33549880981451,-75.6108016967773
5.33599996566772,-75.6044006347656
5.34000015258789,-75.5980987548828
5.34919881820679,-75.5871963500977
5.3537998199464,-75.5791015625
5.35550117492687,-75.5762023925781
5.34980010986328,-75.5727005004883
5.34400177001964,-75.5733032226561
5.34050178527832,-75.5727005004883
5.33470106124884,-75.5721969604492
5.32550001144409,-75.5674972534179
5.31789922714245,-75.5628967285156
5.31389999389654,-75.5606002807617
5.30579900741577,-75.550796508789
5.29699993133539,-75.5381011962891
5.28719902038574,-75.5317993164061
5.27969884872442,-75.5300979614257
5.26699876785284,-75.5416030883789
5.25899982452398,-75.5594024658203
5.25099992752081,-75.5779037475584
5.24010086059576,-75.591697692871
5.23089981079102,-75.5969009399414
5.2186999320985,-75.5962982177734
5.21410083770752,-75.592300415039
5.20769882202154,-75.5887985229492
5.20549917221081,-75.6020965576172
5.20380115509033,-75.6095962524414
5.20669984817516,-75.6250991821288
5.21199893951422,-75.6332015991209
5.21780014038092,-75.6395034790038
5.22009897232067,-75.6511001586914
5.22249889373779,-75.6707000732421
5.22890090942394,-75.6781997680664
5.2376008033753,-75.6834030151367
5.25439977645885,-75.6885986328124
5.26190090179449,-75.6913986206054
5.26949977874756,-75.7070007324219
5.27519989013666,-75.7076034545898
5.28389883041376,-75.7046966552734
5.29139995574957,-75.7030029296874
5.30410194396973,-75.6995010375976
5.30750179290777,-75.6955032348632
5.32080078125,-75.6856994628906
5.32589912414556,-75.6781997680664
5.32250118255615,-75.6781997680664
5.32530021667475-75.6718978881835
5.33050107955927-75.6626968383788
5.34089994430548-75.6551971435547
5.34779882431036-75.6535034179686
5.35640096664429-75.6493988037109
5.36219882965082-75.6436996459959
